Monitoreo,Nombre_punto,Ubicacion_puntos,Norte,Este,Elevacion,Fecha,Altura_tanque,Nivel_tanque
14,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.436,435.043,100.094,30 Abril 2016,3.159,0
14,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.344,435.092,100.101,30 Abril 2016,3.159,0
14,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.578,369.72,100.153,30 Abril 2016,3.159,0
14,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.529,369.902,100.081,30 Abril 2016,3.159,0
14,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.453,364.423,99.947,30 Abril 2016,3.159,0
14,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.411,364.551,99.869,30 Abril 2016,3.159,0
14,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.336,369.748,100.244,30 Abril 2016,3.159,0
14,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.356,369.867,100.023,30 Abril 2016,3.159,0
15,DQ - 1,dique del cubeto de los tanques,353.665,417.958,101.526,03 FEBRERO 2017,3.671,0
15,DQ - 2,dique del cubeto de los tanques,353.66,408.705,101.51,03 FEBRERO 2017,3.671,0
15,DQ - 3,dique del cubeto de los tanques,353.635,396.637,101.452,03 FEBRERO 2017,3.671,0
15,DQ - 4,dique del cubeto de los tanques,355.945,391.011,101.405,03 FEBRERO 2017,3.671,0
15,DQ - 5,dique del cubeto de los tanques,373.766,373.153,101.424,03 FEBRERO 2017,3.671,0
15,DQ - 6,dique del cubeto de los tanques,385.401,361.579,101.457,03 FEBRERO 2017,3.671,0
15,DQ - 7,dique del cubeto de los tanques,398.8,348.211,101.494,03 FEBRERO 2017,3.671,0
15,DQ - 8,dique del cubeto de los tanques,409.31,337.803,101.531,03 FEBRERO 2017,3.671,0
15,DQ - 9,dique del cubeto de los tanques,453.228,334.857,101.541,03 FEBRERO 2017,3.671,0
15,DQ - 10,dique del cubeto de los tanques,461.872,334.853,101.521,03 FEBRERO 2017,3.671,0
15,DQ - 11,dique del cubeto de los tanques,468.081,337.504,101.52,03 FEBRERO 2017,3.671,0
15,DQ - 12,dique del cubeto de los tanques,477.667,347.1,101.511,03 FEBRERO 2017,3.671,0
15,DQ - 13,dique del cubeto de los tanques,488.019,357.358,101.395,03 FEBRERO 2017,3.671,0
15,DQ - 14,dique del cubeto de los tanques,494.223,363.531,101.354,03 FEBRERO 2017,3.671,0
15,DQ - 15,dique del cubeto de los tanques,501.134,370.616,101.493,03 FEBRERO 2017,3.671,0
15,DQ - 16,dique del cubeto de los tanques,507.6,376.918,101.536,03 FEBRERO 2017,3.671,0
15,PC - 1,borde cuneta perimetral,327.848,418.459,99.076,03 FEBRERO 2017,3.671,0
15,PC - 2,borde cuneta perimetral,329.967,392.019,98.141,03 FEBRERO 2017,3.671,0
15,PC - 3,borde cuneta perimetral,335.581,384.319,98.086,03 FEBRERO 2017,3.671,0
15,PC - 4,borde cuneta perimetral,360.33,359.638,98.142,03 FEBRERO 2017,3.671,0
15,PC - 5,borde cuneta perimetral,371.378,348.588,98.165,03 FEBRERO 2017,3.671,0
15,PC - 6,borde cuneta perimetral,395.7,324.316,98.277,03 FEBRERO 2017,3.671,0
15,PC - 7,borde cuneta perimetral,481.86,325.034,98.295,03 FEBRERO 2017,3.671,0
15,PC - 8,borde cuneta perimetral,490.44,333.613,98.22800000000001,03 FEBRERO 2017,3.671,0
15,PC - 9,borde cuneta perimetral,501.782,344.928,98.15,03 FEBRERO 2017,3.671,0
15,PC - 10,borde cuneta perimetral,509.476,352.626,98.123,03 FEBRERO 2017,3.671,0
15,PC - 11,borde cuneta perimetral,518.838,361.945,98.226,03 FEBRERO 2017,3.671,0
15,PC - 12,borde cuneta perimetral,530.031,373.187,98.28,03 FEBRERO 2017,3.671,0
15,SP - 1,soportes de concreto para tuberias,495.232,351.35,98.572,03 FEBRERO 2017,3.671,0
15,SP - 3,soportes de concreto para tuberias,500.848,356.975,98.508,03 FEBRERO 2017,3.671,0
15,SP - 5,soportes de concreto para tuberias,506.462,362.593,98.59,03 FEBRERO 2017,3.671,0
15,SP - 7,soportes de concreto para tuberias,397.566,353.204,100.521,03 FEBRERO 2017,3.671,0
15,SP - 8,soportes de concreto para tuberias,401.774,357.405,100.546,03 FEBRERO 2017,3.671,0
15,SP - 9,soportes de concreto para tuberias,379.435,378.34,100.255,03 FEBRERO 2017,3.671,0
15,SP - 10,soportes de concreto para tuberias,375.754,374.63,100.202,03 FEBRERO 2017,3.671,0
15,INC - 1,Inclinómetro / Asentamiento,499.99,353.966,98.334,03 FEBRERO 2017,3.671,0
15,INC - 1,Inclinómetro / Asentamiento,499.972,353.808,98.321,03 FEBRERO 2017,3.671,0
15,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.438,435.043,100.094,03 FEBRERO 2017,3.671,0
15,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.347,435.091,100.103,03 FEBRERO 2017,3.671,0
15,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.577,369.719,100.151,03 FEBRERO 2017,3.671,0
15,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.531,369.9,100.078,03 FEBRERO 2017,3.671,0
15,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.455,364.42,99.945,03 FEBRERO 2017,3.671,0
15,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.414,364.55,99.865,03 FEBRERO 2017,3.671,0
15,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.336,369.747,100.243,03 FEBRERO 2017,3.671,0
15,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.354,369.865,100.022,03 FEBRERO 2017,3.671,0
17,DQ - 1,dique del cubeto de los tanques,353.658,417.956,101.531,02 DE SEPT. 2020,2.723,0
17,DQ - 2,dique del cubeto de los tanques,353.652,408.702,101.513,02 DE SEPT. 2020,2.723,0
17,DQ - 3,dique del cubeto de los tanques,353.63,396.632,101.45,02 DE SEPT. 2020,2.723,0
17,DQ - 4,dique del cubeto de los tanques,355.939,391.005,101.404,02 DE SEPT. 2020,2.723,0
17,DQ - 5,dique del cubeto de los tanques,373.763,373.15,101.421,02 DE SEPT. 2020,2.723,0
17,DQ - 6,dique del cubeto de los tanques,385.399,361.577,101.457,02 DE SEPT. 2020,2.723,0
17,DQ - 7,dique del cubeto de los tanques,398.795,348.208,101.49,02 DE SEPT. 2020,2.723,0
17,DQ - 8,dique del cubeto de los tanques,409.304,337.799,101.53,02 DE SEPT. 2020,2.723,0
17,DQ - 9,dique del cubeto de los tanques,453.23,334.857,101.545,02 DE SEPT. 2020,2.723,0
17,DQ - 10,dique del cubeto de los tanques,461.874,334.847,101.52,02 DE SEPT. 2020,2.723,0
17,DQ - 11,dique del cubeto de los tanques,468.083,337.497,101.519,02 DE SEPT. 2020,2.723,0
17,DQ - 12,dique del cubeto de los tanques,477.672,347.092,101.508,02 DE SEPT. 2020,2.723,0
17,DQ - 13,dique del cubeto de los tanques,488.031,357.345,101.38,02 DE SEPT. 2020,2.723,0
17,DQ - 14,dique del cubeto de los tanques,494.244,363.508,101.336,02 DE SEPT. 2020,2.723,0
17,DQ - 15,dique del cubeto de los tanques,501.139,370.604,101.488,02 DE SEPT. 2020,2.723,0
17,DQ - 16,dique del cubeto de los tanques,507.604,376.912,101.532,02 DE SEPT. 2020,2.723,0
17,PC - 1,borde cuneta perimetral,327.846,418.455,99.071,02 DE SEPT. 2020,2.723,0
17,PC - 2,borde cuneta perimetral,329.948,392.013,98.122,02 DE SEPT. 2020,2.723,0
17,PC - 3,borde cuneta perimetral,335.563,384.304,98.06400000000001,02 DE SEPT. 2020,2.723,0
17,PC - 4,borde cuneta perimetral,360.322,359.634,98.129,02 DE SEPT. 2020,2.723,0
17,PC - 5,borde cuneta perimetral,371.373,348.585,98.158,02 DE SEPT. 2020,2.723,0
17,PC - 6,borde cuneta perimetral,395.693,324.308,98.263,02 DE SEPT. 2020,2.723,0
17,PC - 7,borde cuneta perimetral,481.863,325.03,98.291,02 DE SEPT. 2020,2.723,0
17,PC - 8,borde cuneta perimetral,490.449,333.601,98.21,02 DE SEPT. 2020,2.723,0
17,PC - 9,borde cuneta perimetral,501.788,344.905,98.119,02 DE SEPT. 2020,2.723,0
17,PC - 10,borde cuneta perimetral,509.484,352.601,98.09299999999999,02 DE SEPT. 2020,2.723,0
17,PC - 11,borde cuneta perimetral,518.846,361.92,98.204,02 DE SEPT. 2020,2.723,0
17,PC - 12,borde cuneta perimetral,530.036,373.165,98.26899999999999,02 DE SEPT. 2020,2.723,0
17,SP - 1,soportes de concreto para tuberias,495.242,351.338,98.55,02 DE SEPT. 2020,2.723,0
17,SP - 3,soportes de concreto para tuberias,500.859,356.961,98.483,02 DE SEPT. 2020,2.723,0
17,SP - 5,soportes de concreto para tuberias,506.472,362.579,98.57,02 DE SEPT. 2020,2.723,0
17,SP - 7,soportes de concreto para tuberias,397.565,353.201,100.52,02 DE SEPT. 2020,2.723,0
17,SP - 8,soportes de concreto para tuberias,401.772,357.4,100.548,02 DE SEPT. 2020,2.723,0
17,SP - 9,soportes de concreto para tuberias,379.432,378.337,100.256,02 DE SEPT. 2020,2.723,0
17,SP - 10,soportes de concreto para tuberias,375.75,374.627,100.2,02 DE SEPT. 2020,2.723,0
17,INC - 1,Inclinómetro / Asentamiento,500.001,353.95,98.319,02 DE SEPT. 2020,2.723,0
17,INC - 1,Inclinómetro / Asentamiento,499.982,353.793,98.295,02 DE SEPT. 2020,2.723,0
17,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.439,435.041,100.099,02 DE SEPT. 2020,2.723,0
17,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.348,435.089,100.107,02 DE SEPT. 2020,2.723,0
17,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.582,369.718,100.154,02 DE SEPT. 2020,2.723,0
17,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.534,369.899,100.08,02 DE SEPT. 2020,2.723,0
17,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.461,364.415,99.945,02 DE SEPT. 2020,2.723,0
17,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.422,364.546,99.865,02 DE SEPT. 2020,2.723,0
17,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.333,369.745,100.245,02 DE SEPT. 2020,2.723,0
17,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.352,369.862,100.021,02 DE SEPT. 2020,2.723,0
18,DQ - 1,dique del cubeto de los tanques,353.659,417.957,101.533,02 de Agosto 2021,2.289,0
18,DQ - 2,dique del cubeto de los tanques,353.653,408.703,101.514,02 de Agosto 2021,2.289,0
18,DQ - 3,dique del cubeto de los tanques,353.633,396.633,101.451,02 de Agosto 2021,2.289,0
18,DQ - 4,dique del cubeto de los tanques,355.941,391.006,101.404,02 de Agosto 2021,2.289,0
18,DQ - 5,dique del cubeto de los tanques,373.766,373.153,101.422,02 de Agosto 2021,2.289,0
18,DQ - 6,dique del cubeto de los tanques,385.401,361.58,101.456,02 de Agosto 2021,2.289,0
18,DQ - 7,dique del cubeto de los tanques,398.798,348.212,101.492,02 de Agosto 2021,2.289,0
18,DQ - 8,dique del cubeto de los tanques,409.307,337.805,101.533,02 de Agosto 2021,2.289,0
18,DQ - 9,dique del cubeto de los tanques,453.232,334.865,101.549,02 de Agosto 2021,2.289,0
18,DQ - 10,dique del cubeto de los tanques,461.875,334.854,101.523,02 de Agosto 2021,2.289,0
18,DQ - 11,dique del cubeto de los tanques,468.084,337.503,101.522,02 de Agosto 2021,2.289,0
18,DQ - 12,dique del cubeto de los tanques,477.673,347.099,101.51,02 de Agosto 2021,2.289,0
18,DQ - 13,dique del cubeto de los tanques,488.032,357.35,101.38,02 de Agosto 2021,2.289,0
18,DQ - 14,dique del cubeto de los tanques,494.247,363.51,101.326,02 de Agosto 2021,2.289,0
18,DQ - 15,dique del cubeto de los tanques,501.139,370.61,101.49,02 de Agosto 2021,2.289,0
18,DQ - 16,dique del cubeto de los tanques,507.604,376.917,101.535,02 de Agosto 2021,2.289,0
18,PC - 1,borde cuneta perimetral,327.847,418.455,99.073,02 de Agosto 2021,2.289,0
18,PC - 2,borde cuneta perimetral,329.95,392.014,98.10499999999999,02 de Agosto 2021,2.289,0
18,PC - 3,borde cuneta perimetral,335.568,384.308,98.077,02 de Agosto 2021,2.289,0
18,PC - 4,borde cuneta perimetral,360.323,359.637,98.13,02 de Agosto 2021,2.289,0
18,PC - 5,borde cuneta perimetral,371.374,348.588,98.16,02 de Agosto 2021,2.289,0
18,PC - 6,borde cuneta perimetral,395.697,324.315,98.271,02 de Agosto 2021,2.289,0
18,PC - 7,borde cuneta perimetral,481.865,325.038,98.295,02 de Agosto 2021,2.289,0
18,PC - 8,borde cuneta perimetral,490.454,333.607,98.205,02 de Agosto 2021,2.289,0
18,PC - 9,borde cuneta perimetral,501.794,344.904,98.096,02 de Agosto 2021,2.289,0
18,PC - 10,borde cuneta perimetral,509.489,352.6,98.073,02 de Agosto 2021,2.289,0
18,PC - 11,borde cuneta perimetral,518.851,361.919,98.194,02 de Agosto 2021,2.289,0
18,PC - 12,borde cuneta perimetral,530.034,373.171,98.274,02 de Agosto 2021,2.289,0
18,SP - 1,soportes de concreto para tuberias,495.247,351.339,98.54,02 de Agosto 2021,2.289,0
18,SP - 3,soportes de concreto para tuberias,500.866,356.961,98.472,02 de Agosto 2021,2.289,0
18,SP - 5,soportes de concreto para tuberias,506.477,362.582,98.564,02 de Agosto 2021,2.289,0
18,SP - 7,soportes de concreto para tuberias,397.568,353.204,100.515,02 de Agosto 2021,2.289,0
18,SP - 8,soportes de concreto para tuberias,401.777,357.403,100.542,02 de Agosto 2021,2.289,0
18,SP - 9,soportes de concreto para tuberias,379.433,378.339,100.252,02 de Agosto 2021,2.289,0
18,SP - 10,soportes de concreto para tuberias,375.751,374.63,100.196,02 de Agosto 2021,2.289,0
18,INC - 1,Inclinómetro / Asentamiento,500.007,353.95,98.308,02 de Agosto 2021,2.289,0
18,INC - 1,Inclinómetro / Asentamiento,499.991,353.792,98.283,02 de Agosto 2021,2.289,0
18,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.442,435.042,100.093,02 de Agosto 2021,2.289,0
18,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.35,435.09,100.104,02 de Agosto 2021,2.289,0
18,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.58,369.726,100.146,02 de Agosto 2021,2.289,0
18,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.532,369.907,100.074,02 de Agosto 2021,2.289,0
18,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.463,364.423,99.94,02 de Agosto 2021,2.289,0
18,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.422,364.554,99.86,02 de Agosto 2021,2.289,0
18,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.336,369.748,100.241,02 de Agosto 2021,2.289,0
18,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.355,369.865,100.016,02 de Agosto 2021,2.289,0
19,DQ - 1,dique del cubeto de los tanques,353.656,417.957,101.535,06 de Abril 2022,2.765,0
19,DQ - 2,dique del cubeto de los tanques,353.65,408.703,101.517,06 de Abril 2022,2.765,0
19,DQ - 3,dique del cubeto de los tanques,353.632,396.633,101.452,06 de Abril 2022,2.765,0
19,DQ - 4,dique del cubeto de los tanques,355.94,391.006,101.404,06 de Abril 2022,2.765,0
19,DQ - 5,dique del cubeto de los tanques,373.765,373.152,101.421,06 de Abril 2022,2.765,0
19,DQ - 6,dique del cubeto de los tanques,385.4,361.579,101.456,06 de Abril 2022,2.765,0
19,DQ - 7,dique del cubeto de los tanques,398.798,348.212,101.491,06 de Abril 2022,2.765,0
19,DQ - 8,dique del cubeto de los tanques,409.305,337.804,101.533,06 de Abril 2022,2.765,0
19,DQ - 9,dique del cubeto de los tanques,453.232,334.863,101.549,06 de Abril 2022,2.765,0
19,DQ - 10,dique del cubeto de los tanques,461.875,334.851,101.523,06 de Abril 2022,2.765,0
19,DQ - 11,dique del cubeto de los tanques,468.084,337.5,101.521,06 de Abril 2022,2.765,0
19,DQ - 12,dique del cubeto de los tanques,477.673,347.095,101.508,06 de Abril 2022,2.765,0
19,DQ - 13,dique del cubeto de los tanques,488.034,357.345,101.374,06 de Abril 2022,2.765,0
19,DQ - 14,dique del cubeto de los tanques,494.253,363.502,101.328,06 de Abril 2022,2.765,0
19,DQ - 15,dique del cubeto de los tanques,501.139,370.607,101.486,06 de Abril 2022,2.765,0
19,DQ - 16,dique del cubeto de los tanques,507.603,376.917,101.533,06 de Abril 2022,2.765,0
19,PC - 1,borde cuneta perimetral,327.845,418.456,99.073,06 de Abril 2022,2.765,0
19,PC - 2,borde cuneta perimetral,329.948,392.015,98.122,06 de Abril 2022,2.765,0
19,PC - 3,borde cuneta perimetral,335.565,384.306,98.067,06 de Abril 2022,2.765,0
19,PC - 4,borde cuneta perimetral,360.323,359.634,98.129,06 de Abril 2022,2.765,0
19,PC - 5,borde cuneta perimetral,371.375,348.586,98.159,06 de Abril 2022,2.765,0
19,PC - 6,borde cuneta perimetral,395.697,324.312,98.27,06 de Abril 2022,2.765,0
19,PC - 7,borde cuneta perimetral,481.868,325.035,98.292,06 de Abril 2022,2.765,0
19,PC - 8,borde cuneta perimetral,490.461,333.604,98.195,06 de Abril 2022,2.765,0
19,PC - 9,borde cuneta perimetral,501.802,344.895,98.078,06 de Abril 2022,2.765,0
19,PC - 10,borde cuneta perimetral,509.497,352.592,98.054,06 de Abril 2022,2.765,0
19,PC - 11,borde cuneta perimetral,518.856,361.915,98.182,06 de Abril 2022,2.765,0
19,PC - 12,borde cuneta perimetral,530.033,373.173,98.27,06 de Abril 2022,2.765,0
19,SP - 1,soportes de concreto para tuberias,495.254,351.334,98.528,06 de Abril 2022,2.765,0
19,SP - 3,soportes de concreto para tuberias,500.873,356.956,98.459,06 de Abril 2022,2.765,0
19,SP - 5,soportes de concreto para tuberias,506.483,362.58,98.55,06 de Abril 2022,2.765,0
19,SP - 7,soportes de concreto para tuberias,397.566,353.203,100.518,06 de Abril 2022,2.765,0
19,SP - 8,soportes de concreto para tuberias,401.776,357.402,100.545,06 de Abril 2022,2.765,0
19,SP - 9,soportes de concreto para tuberias,379.432,378.338,100.25,06 de Abril 2022,2.765,0
19,SP - 10,soportes de concreto para tuberias,375.75,374.629,100.197,06 de Abril 2022,2.765,0
19,INC - 1,Inclinómetro / Asentamiento,500.016,353.944,98.298,06 de Abril 2022,2.765,0
19,INC - 1,Inclinómetro / Asentamiento,500.0,353.787,98.269,06 de Abril 2022,2.765,0
19,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.441,435.045,100.104,06 de Abril 2022,2.765,0
19,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.349,435.094,100.11,06 de Abril 2022,2.765,0
19,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.581,369.719,100.155,06 de Abril 2022,2.765,0
